ticks,road-section,number-of-cars,mean-speed
41,76,3,0.3
41,13,3,0.8969999999999999
41,78,7,0.26999999999999996
41,11,1,0.9
41,40,1,0.594
41,26,3,0.7320000000000001
41,58,4,0.2745
41,21,3,0.831
41,56,2,0.09900000000000003
41,57,4,0.07425000000000001
41,82,5,0.0198
41,43,2,0.945
41,15,1,0.999
41,4,2,0.9
41,54,9,0.07700000000000001
41,14,1,0.9899999999999999
41,59,4,0.32175
41,79,2,0.6975
41,23,8,0.42074999999999996
41,19,4,0.19800000000000004
41,0,13,0.45000000000000007
41,32,1,0
41,34,4,0.52425
41,45,7,0.15685714285714286
41,22,3,0.765
41,49,8,0.261
41,55,2,0.35100000000000003
41,89,2,0.4455
41,16,4,0.675
41,39,5,0.1386
41,6,2,0.747
41,20,5,0.1998
41,3,1,0.999
41,73,4,0.4455
41,35,8,0.13612500000000002
41,27,3,0.9
41,64,2,0.6975
41,5,4,0.09900000000000002
42,1,10,0.21870000000000003
42,44,2,0.747
42,9,2,0.648
42,8,5,0.2394
42,47,5,0.11879999999999999
42,50,6,0.48000000000000004
42,97,1,0.999
42,17,4,0.2745
42,60,4,0.19799999999999998
42,29,5,0.5382
42,41,5,0.49860000000000004
42,2,5,0.558
42,69,2,0.999
42,18,4,0.324
42,76,3,0.333
42,13,3,0.93
42,78,7,0.3124285714285714
42,11,1,0.999
42,40,1,0.693
42,26,2,0.9495
42,58,4,0.2745
42,21,3,0.798
42,56,2,0.049500000000000016
42,57,4,0.12375
42,82,5,0.05940000000000001
42,43,2,0.9495
42,15,1,0.9
42,4,2,0.999
42,54,8,0.086625
42,38,1,0.594
42,14,1,0.9
42,59,4,0.2745
42,79,2,0.7965
42,23,8,0.21037499999999998
42,19,4,0.198
42,0,5,0.3168
42,32,1,0
42,34,4,0.4995
42,45,7,0.171
42,22,3,0.864
42,86,1,0.594
42,49,8,0.262125
42,55,2,0
42,89,2,0.5445
42,16,4,0.74925
42,39,5,0.09900000000000002
42,6,2,0.846
42,20,6,0.249
42,3,1,0.9
42,73,4,0.5445
42,35,9,0.15400000000000003
42,27,3,0.666
42,7,1,0.594
42,64,2,0.7965
42,5,4,0.12375000000000001
43,1,10,0.21870000000000003
43,44,2,0.846
43,9,2,0.29700000000000004
43,8,5,0.0792
43,47,5,0.1386
43,50,6,0.363
43,17,4,0.34875
43,60,4,0.22274999999999998
43,29,5,0.558
43,41,5,0.4788
43,2,5,0.5778000000000001
43,69,1,0.9
43,18,4,0.29925
43,76,3,0
43,13,3,0.963
43,78,7,0.3137142857142857
43,11,1,0.9
43,40,1,0.7919999999999999
43,26,2,0.648
43,58,4,0.099
43,21,3,0.8969999999999999
43,56,2,0.09900000000000002
43,57,4,0.17325000000000002
43,82,6,0.09900000000000002
43,43,2,0.9495
43,15,1,0.999
43,4,1,0.9
43,54,8,0.111375
43,38,1,0.693
43,14,1,0.999
43,59,5,0.3582
43,79,2,0.7965
43,23,8,0.23512499999999997
43,19,4,0.099
43,0,5,0.5976
43,32,1,0
43,34,4,0.34875
43,45,7,0.21342857142857144
43,22,2,0.7965
43,86,1,0.693
43,49,8,0.18675000000000003
43,55,2,0
43,89,2,0.6435
43,16,5,0.639
43,39,5,0.1386
43,6,2,0.846
43,20,6,0.282
43,3,1,0.999
43,73,5,0.5147999999999999
43,35,9,0.143
43,27,3,0.6
43,7,1,0.693
43,64,2,0.7965
43,5,4,0.17325000000000002
44,1,10,0.2781
44,44,2,0.846
44,9,2,0.396
44,8,6,0.2655
44,47,5,0.15839999999999999
44,50,6,0.429
44,17,4,0.2745
44,60,4,0.24749999999999997
44,29,5,0.657
44,41,5,0.49860000000000004
44,2,5,0.6768
44,69,1,0.999
44,18,4,0.39825000000000005
44,76,3,0
44,13,3,0.9329999999999999
44,78,7,0.3702857142857143
44,11,1,0.999
44,40,1,0.8909999999999999
44,26,2,0.45
44,58,4,0.14850000000000002
44,21,3,0.864
44,56,2,0.14850000000000002
44,57,4,0.2475
44,82,6,0.132
44,43,2,0.9495
44,15,1,0.9
44,4,1,0.999
44,54,8,0.1485
44,38,1,0.7919999999999999
44,59,5,0.3186
44,79,2,0.8955
44,23,8,0.223875
44,19,4,0
44,0,2,0.648
44,32,1,0
44,34,5,0.4986
44,45,7,0.24171428571428574
44,22,2,0.8955
44,86,1,0.7919999999999999
44,49,9,0.254
44,55,2,0
44,89,2,0.7424999999999999
44,16,5,0.7182000000000001
44,39,5,0.1782
44,6,2,0.945
44,20,6,0.282
44,3,1,0.9
44,73,5,0.6354
44,35,9,0.132
44,27,4,0.648
44,7,1,0.7919999999999999
44,64,2,0.8955
44,5,4,0.2475
45,1,9,0.20899999999999996
45,44,2,0.945
45,9,1,0.396
45,8,6,0.216
45,47,5,0.17819999999999997
45,50,5,0.47519999999999996
45,17,4,0.37350000000000005
45,60,4,0.225
45,29,4,0.72225
45,41,5,0.43920000000000003
45,2,5,0.6966
45,69,1,0.9
45,18,4,0.34875
45,76,3,0
45,13,3,0.9660000000000001
45,78,8,0.28575
45,11,1,0
45,40,1,0.9899999999999999
45,26,2,0.4995
45,58,3,0.132
45,21,3,0.963
45,56,2,0
45,57,4,0.34650000000000003
45,82,6,0.21450000000000002
45,43,2,0.4995
45,15,2,0.4995
45,4,1,0.9
45,54,8,0.136125
45,38,1,0.8909999999999999
45,59,5,0.378
45,79,2,0.44549999999999995
45,23,8,0.24862499999999998
45,19,4,0
45,0,7,0.5374285714285715
45,32,1,0
45,34,5,0.558
45,45,6,0.28200000000000003
45,22,2,0.8955
45,86,1,0.8909999999999999
45,49,9,0.29800000000000004
45,55,2,0
45,89,2,0.8414999999999999
45,16,5,0.4986
45,39,5,0.099
45,6,2,0.945
45,20,6,0.315
45,3,1,0.999
45,73,4,0.61875
45,35,9,0.16499999999999998
45,27,4,0.62325
45,7,1,0.8909999999999999
45,64,2,0.8955
45,5,4,0.22275
46,1,9,0.25299999999999995
46,44,2,0.49499999999999994
46,9,1,0.495
46,8,6,0.1995
46,47,5,0.19799999999999998
46,50,5,0.5742
46,17,4,0.42300000000000004
46,60,4,0.24975
46,29,4,0.6457499999999999
46,41,5,0.43920000000000003
46,2,4,0.6705
46,69,1,0.999
46,18,4,0.44775
46,76,3,0
46,13,3,0.9329999999999999
46,78,7,0.3124285714285714
46,11,2,0.3465
46,40,1,0.9
46,26,2,0.4995
46,58,3,0.19800000000000004
46,21,3,0.93
46,56,2,0
46,57,3,0.429
46,82,6,0.297
46,43,2,0.45
46,15,2,0.45
46,4,2,0.846
46,54,8,0.18562499999999998
46,38,1,0.9899999999999999
46,59,5,0.3978
46,79,2,0.49499999999999994
46,23,8,0.225
46,19,4,0
46,0,9,0.594
46,32,1,0
46,34,4,0.62325
46,45,6,0.29850000000000004
46,22,2,0.9944999999999999
46,75,1,0.594
46,86,1,0.9899999999999999
46,49,8,0.298125
46,55,2,0
46,89,2,0.8414999999999999
46,16,5,0.35819999999999996
46,39,5,0.11879999999999999
46,6,2,0.9495
46,20,6,0.315
46,3,1,0.9
46,73,4,0.6705
46,35,9,0.143
46,27,4,0.6975
46,7,1,0.9899999999999999
46,64,2,0.9944999999999999
46,5,4,0.297
47,1,9,0.24300000000000002
47,44,2,0.45
47,9,2,0.6435
47,8,6,0.216
47,47,5,0.18
47,50,5,0.5147999999999999
47,17,4,0.34875
47,60,4,0.225
47,29,5,0.6948
47,41,4,0.549
47,2,4,0.67275
47,69,2,0.7965
47,18,3,0.399
47,76,3,0
47,13,3,0.9660000000000001
47,78,7,0.35485714285714287
47,11,2,0.3465
47,40,1,0.999
47,26,1,0.999
47,58,3,0.297
47,21,3,0.9660000000000001
47,56,2,0
47,57,3,0.231
47,82,6,0.0825
47,30,1,0.693
47,43,3,0.564
47,15,2,0.4995
47,4,2,0.846
47,54,8,0.21150000000000002
47,38,1,0.9
47,59,5,0.35819999999999996
47,79,2,0.45
47,23,8,0.24975
47,19,4,0
47,0,7,0.4808571428571428
47,32,1,0
47,34,4,0.44775
47,45,6,0.3645
47,22,2,0.9
47,75,1,0.693
47,86,2,0.846
47,49,8,0.372375
47,55,2,0
47,89,2,0.8414999999999999
47,16,5,0.35819999999999996
47,39,5,0
47,6,2,0.9495
47,51,1,0
47,20,6,0.15
47,3,1,0.999
47,73,4,0.47024999999999995
47,35,9,0.14400000000000002
47,27,4,0.44775
47,7,1,0.9
47,64,1,0.9
47,5,3,0.09900000000000003
48,1,9,0.29800000000000004
48,44,2,0.4995
48,9,2,0.39599999999999996
48,8,6,0.2655
48,47,5,0.1998
48,50,5,0.5184
48,17,3,0.36600000000000005
48,60,4,0.24975
48,29,5,0.7362
48,41,4,0.549
48,2,4,0.747
48,69,2,0.8955
48,18,3,0.465
48,76,3,0
48,13,2,0.9495
48,78,7,0.4255714285714286
48,11,2,0.39599999999999996
48,40,1,0.9
48,26,2,0.846
48,58,4,0.47025000000000006
48,21,3,0.9329999999999999
48,56,2,0
48,57,3,0.33
48,82,6,0.09900000000000002
48,30,1,0.7919999999999999
48,43,3,0.531
48,15,2,0.45
48,4,2,0.945
48,54,8,0.22387500000000002
48,38,2,0.8955
48,59,5,0.35819999999999996
48,79,2,0.4995
48,23,8,0.1125
48,19,4,0
48,0,7,0.5824285714285714
48,32,1,0
48,34,4,0.54675
48,45,6,0.4140000000000001
48,22,1,0.999
48,75,1,0.7919999999999999
48,86,2,0.945
48,49,8,0.36
48,55,2,0
48,89,2,0.8414999999999999
48,16,5,0.19799999999999998
48,39,5,0
48,6,2,0.9495
48,51,1,0.099
48,20,6,0.1665
48,3,1,0.9
48,73,4,0.44549999999999995
48,35,9,0.111
48,27,4,0.49724999999999997
48,7,1,0.999
48,64,1,0.999
48,5,3,0.16500000000000004
49,1,8,0.298125
49,44,2,0.45
49,9,2,0.44549999999999995
49,8,6,0.216
49,47,6,0.249
49,50,5,0.6174000000000001
49,17,3,0.49800000000000005
49,60,4,0
49,29,4,0.82125
49,41,5,0.7182000000000001
49,2,3,0.765
49,69,1,0.8909999999999999
49,18,3,0.19800000000000004
49,76,3,0
49,13,2,0.9495
49,78,7,0.48214285714285715
49,11,2,0.44549999999999995
49,40,1,0.999
49,26,2,0.945
49,58,3,0.5609999999999999
49,21,3,0.9660000000000001
49,56,2,0
49,57,2,0.34650000000000003
49,82,7,0.14142857142857143
49,30,1,0.8909999999999999
49,43,3,0.597
49,15,2,0.4995
49,4,1,0.9899999999999999
49,54,8,0.23625000000000002
49,38,2,0.8955
49,59,5,0.19799999999999998
49,79,2,0.45
49,23,8,0
49,19,4,0
49,0,9,0.705
49,32,1,0
49,34,4,0.648
49,45,5,0.25739999999999996
49,22,1,0.9
49,75,1,0.8909999999999999
49,86,2,0.945
49,49,8,0.421875
49,55,2,0
49,89,2,0.8414999999999999
49,16,5,0.18
49,39,5,0
49,6,3,0.831
49,51,1,0.198
49,20,7,0.21342857142857144
49,3,1,0.999
49,73,4,0.4725
49,35,9,0
49,27,5,0.2592
49,7,1,0.9
49,64,1,0.9
49,5,3,0.231
50,1,8,0.372375
50,44,2,0.4995
50,9,2,0.5445
50,8,6,0.1995
50,47,6,0.282
50,50,5,0.558
50,97,1,0.999
50,17,3,0.531
50,60,5,0.1998
50,29,4,0.87075
50,41,5,0.6984
50,2,4,0.87075
50,69,1,0.9899999999999999
50,18,3,0.297
50,76,3,0
50,13,2,0.9495
50,78,6,0.5459999999999999
50,11,2,0.49499999999999994
50,40,1,0.9
50,26,2,0.945
50,58,3,0.6269999999999999
50,21,2,0.9495
50,56,2,0
50,57,2,0.4455
50,82,7,0.1272857142857143
50,30,1,0.9899999999999999
50,43,3,0.597
50,15,2,0.45
50,4,1,0.9
50,54,7,0.28414285714285714
50,38,1,0.9899999999999999
50,14,1,0
50,59,6,0.2655
50,79,3,0.597
50,23,9,0.09899999999999999
50,19,4,0
50,0,3,0.6960000000000001
50,32,1,0
50,34,4,0.747
50,45,5,0.3168
50,22,1,0.999
50,75,1,0.9899999999999999
50,86,2,0.9495
50,49,8,0.23625000000000002
50,55,3,0
50,89,1,0.594
50,16,6,0.2985
50,39,6,0.13199999999999998
50,6,3,0.864
50,51,2,0.14850000000000002
50,20,7,0.24171428571428571
50,3,1,0.9
50,73,4,0.52425
50,35,9,0
50,27,5,0.2988
50,64,2,0.8955
50,5,3,0.33
51,1,8,0.33525
51,44,2,0.45
51,9,2,0.549
51,8,6,0.1995
51,47,6,0.282
51,50,5,0.558
51,97,1,0.9
51,17,3,0.63
51,60,5,0.18
51,29,4,0.69975
51,41,4,0.8482500000000001
51,2,4,0.6975
51,69,1,0.9
51,18,2,0.29700000000000004
51,76,3,0
51,13,2,0.9495
51,78,6,0.5640000000000001
51,11,2,0.45
51,40,1,0.999
51,26,2,0.9495
51,58,3,0.726
51,21,2,0.9495
51,56,2,0
51,57,2,0.495
51,82,6,0.1155
51,30,1,0.9
51,43,3,0.6629999999999999
51,15,2,0.4995
51,4,1,0.999
51,54,7,0.2982857142857143
51,38,1,0.9
51,14,1,0.099
51,59,6,0.2985
51,79,3,0.597
51,23,9,0.10999999999999999
51,19,5,0.1998
51,0,6,0.49499999999999994
51,32,1,0
51,34,4,0.747
51,45,5,0.396
51,22,1,0.9
51,75,1,0.9
51,86,1,0.999
51,49,8,0.322875
51,55,3,0.033
51,89,1,0.693
51,16,6,0.2985
51,39,6,0.1485
51,6,3,0.8969999999999999
51,51,2,0.34650000000000003
51,20,7,0.24171428571428571
51,3,2,0.945
51,73,3,0.399
51,35,9,0
51,27,5,0.2988
51,64,2,0.8955
51,5,3,0.49800000000000005
52,1,8,0.40950000000000003
52,44,2,0.4995
52,9,1,0.999
52,8,6,0.2325
52,47,6,0.315
52,50,4,0.67275
52,97,1,0.999
52,17,3,0.6960000000000001
52,60,5,0.1998
52,29,4,0.7245
52,41,4,0.7987500000000001
52,2,4,0.74925
52,69,1,0.999
52,18,2,0.396
52,76,3,0
52,13,2,0.9495
52,78,6,0.381
52,11,2,0.4995
52,40,1,0.9
52,26,2,0.9495
52,58,2,0.747
52,21,2,0.9495
52,56,2,0
52,57,2,0.594
52,82,6,0.19800000000000004
52,30,1,0.999
52,43,3,0.3
52,15,2,0.45
52,4,1,0.9
52,54,7,0.2982857142857143
52,38,1,0.999
52,14,1,0.198
52,59,6,0.2985
52,79,3,0.6629999999999999
52,23,9,0.1
52,19,5,0.18
52,0,9,0.594
52,32,1,0
52,34,3,0.864
52,45,4,0.396
52,22,1,0.999
52,75,1,0.999
52,86,1,0.9
52,49,9,0.353
52,55,3,0.066
52,89,1,0.7919999999999999
52,16,6,0.33149999999999996
52,39,6,0.16499999999999998
52,6,3,0.93
52,51,2,0.4455
52,20,7,0.26999999999999996
52,3,2,0.945
52,73,3,0.132
52,35,9,0
52,27,5,0.3384
52,7,1,0.693
52,64,2,0.9944999999999999
52,5,3,0.597
53,1,8,0.25987499999999997
53,44,2,0.45
53,9,1,0.9
53,8,6,0.04950000000000001
53,47,6,0.16499999999999998
53,50,4,0.549
53,97,1,0.9
53,17,3,0.7949999999999999
53,60,5,0.18
53,29,5,0.5778000000000001
53,41,4,0.747
53,2,3,0.9329999999999999
53,69,2,0.945
53,18,2,0.495
53,76,4,0.17325
53,13,1,0.999
53,78,7,0.45385714285714285
53,11,2,0.45
53,40,1,0
53,26,2,0.9495
53,58,2,0.846
53,21,2,0.9495
53,56,2,0
53,57,1,0.594
53,82,6,0.21450000000000002
53,30,1,0.9
53,43,3,0.333
53,15,2,0.4995
53,4,1,0.999
53,54,7,0.28414285714285714
53,38,1,0.9
53,14,1,0.29700000000000004
53,59,6,0.33149999999999996
53,79,3,0.6
53,23,9,0.111
53,19,5,0.1998
53,0,6,0.612
53,32,1,0
53,34,3,0.831
53,45,5,0.5544
53,22,1,0.9
53,75,2,0.6975
53,86,1,0.999
53,49,9,0.375
53,55,3,0.09900000000000002
53,89,1,0.8909999999999999
53,16,6,0.3
53,39,6,0.15
53,6,3,0.963
53,51,2,0.5445
53,20,7,0.1414285714285714
53,3,2,0.9495
53,73,3,0.066
53,35,9,0
53,27,5,0.3384
53,7,1,0.7919999999999999
53,64,2,0.9
53,5,3,0.63
54,1,8,0.358875
54,44,2,0.4995
54,9,2,0.9944999999999999
54,8,6,0
54,47,6,0.15
54,50,4,0.5985
54,97,1,0.999
54,17,3,0.828
54,60,5,0.1998
54,29,4,0.747
54,41,5,0.6588
54,2,3,0.633
54,69,2,0.9495
54,18,1,0.495
54,76,4,0.19799999999999998
54,13,1,0.9
54,78,7,0.5387142857142857
54,11,3,0.498
54,40,1,0
54,26,2,0.9495
54,58,3,0.8609999999999999
54,21,2,0.9495
54,56,2,0
54,57,1,0.693
54,82,5,0.15840000000000004
54,30,1,0.999
54,43,3,0.3
54,15,2,0.45
54,4,1,0.9
54,54,7,0.2982857142857143
54,38,1,0.999
54,14,1,0.396
54,59,6,0.3
54,79,3,0.666
54,23,9,0.1
54,19,5,0.18
54,0,6,0.462
54,32,1,0
54,34,3,0.93
54,45,5,0.6534
54,22,1,0.999
54,75,2,0.7965
54,86,1,0.594
54,49,8,0.40950000000000003
54,55,3,0.132
54,89,1,0.9899999999999999
54,16,6,0.1665
54,39,6,0.1665
54,6,3,0.9329999999999999
54,51,3,0.429
54,20,7,0.1285714285714286
54,3,2,0.9495
54,73,3,0.09900000000000002
54,35,9,0
54,27,5,0.378
54,7,1,0.8909999999999999
54,64,2,0.999
54,5,2,0.747
55,1,7,0.3535714285714286
55,44,2,0.45
55,9,2,0.9
55,8,6,0
55,47,6,0.1665
55,50,4,0.4995
55,97,1,0.9
55,17,2,0.9944999999999999
55,60,5,0.18
55,29,4,0.7492500000000001
55,41,5,0.7182000000000001
55,2,3,0.633
55,69,2,0.9495
55,18,1,0.594
55,76,4,0.22274999999999998
55,13,1,0.999
55,78,7,0.49628571428571433
55,11,3,0.498
55,40,2,0
55,26,2,0.9495
55,58,2,0.9944999999999999
55,21,2,0.9495
55,56,2,0
55,82,5,0.21780000000000005
55,43,3,0.333
55,15,2,0.4995
55,4,1,0.999
55,54,7,0.21342857142857147
55,14,1,0.495
55,59,6,0.1665
55,79,3,0.6
55,23,9,0.111
55,19,5,0.1998
55,0,10,0.6839999999999999
55,32,1,0
55,34,3,0.8969999999999999
55,45,4,0.693
55,22,1,0.9
55,75,2,0.7965
55,86,1,0.693
55,49,8,0.38475000000000004
55,55,3,0.165
55,89,1,0.9
55,16,6,0.15
55,39,7,0.18514285714285714
55,6,2,0.999
55,51,3,0.5279999999999999
55,20,8,0.223875
55,3,2,0.45
55,73,4,0.324
55,35,9,0
55,27,5,0.378
55,7,1,0.9899999999999999
55,64,1,0.9
55,5,3,0.498
56,1,7,0.3394285714285714
56,44,2,0
56,9,3,0.996
56,8,6,0
56,47,6,0.15
56,50,4,0.47475
56,97,1,0.999
56,17,2,0.9
56,60,5,0.1998
56,29,4,0.79875
56,41,5,0.5598
56,2,3,0.633
56,69,3,0.9329999999999999
56,18,1,0.693
56,76,4,0.24749999999999997
56,13,1,0.9
56,78,6,0.6285
56,11,3,0.564
56,40,2,0.0495
56,26,2,0.9495
56,58,2,0.9
56,21,2,0.9495
56,56,3,0.333
56,82,5,0.1782
56,43,4,0.3735
56,15,2,0.45
56,4,1,0.9
56,54,7,0.38442857142857145
56,14,1,0.594
56,59,7,0.25585714285714284
56,79,3,0.333
56,23,9,0.1
56,19,5,0.18
56,0,4,0.56925
56,32,2,0.297
56,34,2,0.999
56,45,4,0.7447499999999999
56,22,1,0.999
56,75,2,0.8955
56,86,1,0.7919999999999999
56,49,8,0.36
56,55,3,0.19799999999999998
56,89,2,0.945
56,16,7,0.1992857142857143
56,39,7,0.21342857142857144
56,6,3,0.8969999999999999
56,51,3,0.6269999999999999
56,20,8,0.223875
56,3,2,0.4995
56,73,3,0.5640000000000001
56,35,9,0
56,27,5,0.18
56,7,1,0.9
56,64,1,0.999
56,5,3,0.597
57,1,7,0.43842857142857145
57,44,2,0
57,9,3,0.9
57,8,6,0
57,47,6,0.18300000000000002
57,50,4,0.52425
57,17,2,0.999
57,60,5,0.18
57,29,4,0.69975
57,41,5,0.5993999999999999
57,2,4,0.62325
57,69,3,0.9660000000000001
57,76,3,0.3
57,13,1,0.999
57,78,6,0.6779999999999999
57,11,3,0.597
57,40,2,0.14850000000000002
57,26,2,0.9495
57,58,2,0.999
57,21,2,0.747
57,56,2,0.45
57,82,5,0.23760000000000003
57,43,4,0.423
57,15,2,0.549
57,4,1,0.999
57,54,7,0.16971428571428573
57,14,1,0.693
57,59,7,0.28414285714285714
57,79,4,0.49950000000000006
57,23,9,0.011000000000000001
57,19,5,0.1998
57,0,10,0.5553
57,32,2,0.3465
57,34,2,0.9
57,45,3,0.7949999999999999
57,22,1,0.9
57,75,2,0.8955
57,86,1,0.8909999999999999
57,49,7,0.41271428571428576
57,55,4,0.17325
57,89,2,0.945
57,16,7,0.1992857142857143
57,39,7,0.21342857142857144
57,6,3,0.996
57,51,3,0.726
57,20,7,0.28414285714285714
57,3,2,0.45
57,73,2,0.549
57,35,8,0
57,27,5,0.21960000000000002
57,7,1,0.999
57,64,1,0.9
57,5,3,0.63
58,1,6,0.39599999999999996
58,44,2,0.0495
58,9,3,0.999
58,8,6,0
58,47,6,0.18300000000000002
58,50,4,0.5737500000000001
58,17,2,0.8505
58,60,5,0.1998
58,29,4,0.7245
58,41,5,0.54
58,2,4,0.648
58,69,3,0.9329999999999999
58,76,3,0.333
58,13,1,0.9
58,78,6,0.6285
58,11,3,0.6960000000000001
58,40,2,0.24750000000000003
58,26,2,0.9495
58,58,2,0.9
58,21,2,0.846
58,56,2,0.4995
58,82,5,0.1782
58,43,4,0.44775
58,15,1,0.9
58,4,1,0.9
58,54,6,0.19800000000000004
58,14,1,0.7919999999999999
58,59,7,0.2712857142857143
58,79,3,0.666
58,23,10,0.09899999999999999
58,19,5,0.36
58,0,12,0.4875
58,32,2,0.39599999999999996
58,34,2,0.999
58,45,3,0.828
58,22,1,0.999
58,75,2,0.9944999999999999
58,86,1,0.9899999999999999
58,49,7,0.3702857142857143
58,55,4,0.2475
58,89,1,0.9
58,16,7,0.24171428571428574
58,39,7,0.25585714285714284
58,6,3,0.9
58,51,3,0.729
58,20,8,0.336375
58,3,3,0.498
58,73,2,0.5985
58,35,8,0
58,27,5,0.21960000000000002
58,7,1,0.9
58,64,1,0.999
58,5,3,0.432
59,1,6,0.34650000000000003
59,44,2,0.099
59,9,3,0.9
59,8,6,0
59,47,6,0.06600000000000002
59,50,5,0.4986
59,17,2,0.9
59,60,5,0.0198
59,29,4,0.69975
59,41,5,0.5993999999999999
59,2,4,0.6975
59,69,4,0.9742500000000001
59,76,3,0.3
59,13,1,0.9
59,78,6,0.44849999999999995
59,11,2,0.945
59,40,1,0.396
59,26,2,0.9
59,58,2,0.999
59,21,3,0.762
59,56,2,0.45
59,82,6,0.2145
59,43,4,0.522
59,15,1,0.9
59,4,1,0.594
59,54,6,0.14850000000000005
59,14,1,0.8909999999999999
59,59,7,0.3137142857142857
59,79,3,0.6
59,23,10,0.0999
59,19,5,0.3996
59,0,9,0.31900000000000006
59,32,2,0.44549999999999995
59,34,2,0.9
59,45,3,0.9269999999999999
59,22,1,0.9
59,75,3,0.798
59,86,1,0.9
59,49,7,0.21342857142857147
59,55,3,0.066
59,89,1,0.999
59,16,7,0.25585714285714284
59,39,6,0.282
59,6,3,0.999
59,51,3,0.165
59,20,9,0.30899999999999994
59,3,3,0.498
59,73,2,0.549
59,35,8,0
59,27,5,0.2592
59,7,1,0.9899999999999999
59,64,1,0.9
59,5,3,0.465
60,1,6,0.24749999999999997
60,44,2,0.19800000000000004
60,9,3,0.999
60,8,6,0
60,47,6,-0.01649999999999999
60,50,5,0.15839999999999999
60,17,1,0.9
60,60,5,0.0396
60,29,4,0.74925
60,41,5,0.54
60,2,4,0.747
60,69,4,0.9247500000000001
60,76,3,0.333
60,78,6,0.3165
60,11,2,0.9495
60,40,1,0.495
60,26,3,0.597
60,58,2,0.9
60,21,3,0.8609999999999999
60,56,2,0.4995
60,82,6,0.18150000000000002
60,43,3,0.63
60,15,1,0
60,4,1,0.693
60,54,6,0.09900000000000003
60,14,1,0.9899999999999999
60,59,7,0.1285714285714286
60,79,3,0.666
60,23,10,0.1197
60,19,5,0.36
60,0,11,0.5702727272727273
60,32,2,0.5445
60,34,2,0.999
60,45,4,0.747
60,22,1,0.999
60,75,3,0.8969999999999999
60,86,2,0.6975
60,49,8,0.3105
60,55,3,0.09900000000000002
60,89,1,0.9
60,16,6,0.1485
60,39,6,0.1485
60,6,3,0.9
60,51,3,0.19799999999999998
60,20,9,0.299
60,3,3,0.597
60,73,2,0.4995
60,35,8,0
60,27,4,0.22500000000000003
60,7,1,0.9
60,64,1,0.999
60,5,2,0.4455
61,1,6,0.2145
61,44,1,0.19800000000000004
61,9,3,0.9
61,8,6,0
61,47,6,0
61,50,5,0.17819999999999997
61,17,1,0.999
61,60,5,0.0792
61,29,4,0.69975
61,41,6,0.666
61,2,4,0.72225
61,69,4,0.97425
61,18,1,0.495
61,76,4,0.4995
61,78,6,0.3
61,11,2,0.9495
61,40,1,0.594
61,26,3,0.531
61,58,2,0.999
61,21,3,0.894
61,56,2,0.4995
61,82,6,0.1815
61,43,3,0.333
61,15,1,0
61,4,1,0.7919999999999999
61,54,6,0.016500000000000015
61,38,1,0.495
61,14,1,0.9
61,59,7,0.1427142857142857
61,79,3,0.633
61,23,9,0.111
61,19,5,0.4194
61,0,8,0.44662500000000005
61,32,1,0.9
61,34,2,0.9
61,45,4,0.59625
61,22,1,0.9
