ticks,road-section,number-of-cars,mean-speed
81,20,6,0.13200000000000003
81,3,2,0.9495
81,67,2,0.7965
81,73,3,0.399
81,35,5,0.6948000000000001
81,27,2,0.747
81,7,1,0.495
81,5,2,0.3465
82,1,6,0.132
82,9,4,0.52425
82,8,4,0
82,47,6,0.648
82,50,6,0.28200000000000003
82,17,3,0.93
82,60,3,0.36600000000000005
82,29,6,0.1665
82,41,8,0.2745
82,2,5,0.2394
82,69,5,0.43920000000000003
82,18,2,0.9495
82,76,3,0.6
82,13,4,0.8482500000000001
82,78,5,0.05940000000000001
82,40,3,0.765
82,26,4,0.44775
82,58,2,0.495
82,21,3,0
82,56,2,0.999
82,57,1,0.594
82,82,7,0
82,43,2,0.9
82,15,3,0.531
82,4,2,0.747
82,54,7,0.24171428571428574
82,14,1,0.198
82,59,7,0.2404285714285714
82,79,2,0.4995
82,23,5,0.6948
82,19,3,0.49800000000000005
82,0,6,0.36300000000000004
82,32,2,0.8955
82,34,5,0.5382
82,45,4,0.52425
82,22,4,0.873
82,75,3,0.531
82,86,1,0.594
82,49,9,0.198
82,12,2,0.549
82,55,2,0.549
82,16,3,0.399
82,39,5,0.198
82,6,5,0.45899999999999996
82,20,6,0.06600000000000002
82,3,2,0.9495
82,67,2,0.8955
82,73,4,0.2745
82,35,5,0.594
82,27,2,0.747
82,7,1,0.594
82,5,2,0.3465
83,1,6,0.19799999999999998
83,9,5,0.5778000000000001
83,8,4,0
83,47,6,0.549
83,50,6,0.38100000000000006
83,97,1,0.594
83,17,3,0.8969999999999999
83,60,3,0.432
83,29,6,0.216
83,41,8,0.31162500000000004
83,2,5,0.2592
83,69,5,0.43920000000000003
83,18,1,0.999
83,76,4,0.5985
83,13,3,0.765
83,78,5,0.0792
83,40,3,0.798
83,26,4,0.49724999999999997
83,58,2,0.594
83,21,4,0.17325
83,56,2,0.9
83,57,1,0.693
83,82,7,0.014142857142857143
83,43,2,0.999
83,15,3,0.531
83,4,2,0.846
83,54,7,0.2982857142857143
83,14,1,0.29700000000000004
83,59,7,0.22628571428571428
83,79,2,0.45
83,23,5,0.5346
83,19,3,0.333
83,0,4,0.5985
83,32,2,0.9944999999999999
83,34,5,0.5976
83,45,4,0.49950000000000006
83,22,4,0.873
83,75,3,0.531
83,86,1,0.693
83,49,9,0.221
83,12,2,0.549
83,55,2,0.099
83,16,3,0.333
83,39,5,0.1782
83,6,5,0.558
83,51,1,0
83,20,6,0.09900000000000002
83,3,2,0.45
83,67,1,0.8909999999999999
83,73,4,0.24975
83,35,5,0.6354
83,27,2,0.846
83,7,1,0.693
83,5,2,0.39599999999999996
84,1,6,0.24749999999999997
84,44,1,0.999
84,9,5,0.6372
84,8,4,0
84,47,6,0.582
84,50,6,0.264
84,97,1,0.693
84,17,4,0.99675
84,60,3,0.19800000000000004
84,29,5,0.21960000000000002
84,41,8,0.24862500000000004
84,2,5,0.35819999999999996
84,69,5,0.43920000000000003
84,18,1,0.9
84,76,4,0.34875
84,13,3,0.864
84,78,5,0.11880000000000002
84,40,3,0.831
84,26,4,0.59625
84,58,1,0.8909999999999999
84,21,3,0.23099999999999998
84,56,2,0.999
84,57,1,0.7919999999999999
84,82,7,0.028285714285714286
84,43,2,0.9
84,15,3,0.26399999999999996
84,4,2,0.846
84,54,7,0.32657142857142857
84,14,1,0.396
84,59,7,0.19799999999999998
84,79,2,0.4995
84,23,5,0.19799999999999998
84,19,3,0.3
84,0,6,0.42900000000000005
84,32,3,0.7320000000000001
84,34,5,0.6569999999999999
84,45,4,0.57375
84,22,4,0.9225
84,75,3,0.597
84,86,1,0.7919999999999999
84,49,8,0.21150000000000002
84,12,2,0.648
84,55,2,0.14850000000000002
84,16,3,0.399
84,39,5,0.2574
84,6,4,0.37350000000000005
84,51,1,0.099
84,20,6,0.04950000000000001
84,3,2,0.4995
84,67,1,0.9899999999999999
84,73,4,0.29925
84,35,5,0.5147999999999999
84,27,2,0.846
84,7,1,0.7919999999999999
84,5,2,0.49499999999999994
85,1,6,0.297
85,44,1,0.9
85,9,4,0.5715
85,8,4,0
85,47,6,0.399
85,50,6,0.363
85,97,1,0.7919999999999999
85,17,4,0.9
85,60,3,0.09900000000000002
85,29,5,0.2988
85,41,7,0.2275714285714286
85,2,4,0.39825
85,69,6,0.432
85,18,1,0.999
85,76,4,0.39825
85,13,3,0.831
85,78,4,0.099
85,40,3,0.93
85,26,3,0.429
85,58,1,0.9899999999999999
85,21,3,0.32999999999999996
85,56,3,0.831
85,57,1,0.8909999999999999
85,82,7,0.05657142857142857
85,43,3,0.564
85,15,3,0.297
85,4,2,0.945
85,54,7,0.4255714285714286
85,59,7,0.1285714285714286
85,79,2,0.45
85,23,5,0
85,19,3,0.333
85,0,9,0.5070000000000001
85,32,3,0.831
85,34,5,0.7163999999999999
85,45,4,0.5737500000000001
85,22,3,0.93
85,75,3,0.597
85,86,1,0.8909999999999999
85,49,8,0.248625
85,12,2,0.648
85,55,2,0.198
85,16,3,0.3
85,39,5,0.33659999999999995
85,6,4,0.47250000000000003
85,51,1,0.198
85,20,6,0.066
85,3,2,0.45
85,67,1,0.9
85,73,4,0.29925
85,35,5,0.35639999999999994
85,27,2,0.945
85,7,1,0.8909999999999999
85,64,1,0.594
85,5,2,0.594
86,1,5,0.31679999999999997
86,44,1,0.999
86,9,4,0.5962500000000001
86,8,4,0
86,47,6,0.3165
86,50,5,0.396
86,97,1,0.8909999999999999
86,17,4,0.999
86,60,3,0
86,29,5,0.35819999999999996
86,41,7,0.14142857142857143
86,2,4,0.47250000000000003
86,69,6,0.5145000000000001
86,18,1,0.9
86,76,4,0.39825
86,13,3,0.93
86,78,4,0.17325000000000002
86,11,1,0.594
86,40,3,0.8969999999999999
86,26,3,0.528
86,58,1,0.9
86,21,3,0.429
86,56,3,0.597
86,57,1,0.9899999999999999
86,82,7,0.099
86,43,3,0.564
86,15,4,0.39599999999999996
86,4,2,0.945
86,54,6,0.46349999999999997
86,59,7,0.1427142857142857
86,79,2,0.4995
86,23,5,0
86,19,3,0
86,0,7,0.5657142857142856
86,32,3,0.498
86,34,5,0.7163999999999999
86,45,4,0.6727500000000001
86,22,3,0.963
86,75,3,0.6629999999999999
86,86,1,0.9899999999999999
86,49,8,0.347625
86,12,2,0.747
86,55,2,0.2475
86,16,4,0.3735
86,39,6,0.3465
86,6,4,0.4972500000000001
86,51,1,0.29700000000000004
86,20,6,0
86,3,3,0.531
86,67,1,0.999
86,73,4,0.37350000000000005
86,35,5,0.35819999999999996
86,27,2,0.49499999999999994
86,7,1,0.9899999999999999
86,64,1,0.693
86,5,2,0.5985
87,1,5,0.3582000000000001
87,44,1,0.9
87,9,4,0.6952499999999999
87,8,4,0
87,47,6,0.1665
87,50,5,0.4572
87,97,1,0.9899999999999999
87,17,4,0.9
87,60,3,0
87,29,6,0.48000000000000004
87,41,7,0.21214285714285713
87,2,4,0.522
87,69,6,0.465
87,18,2,0.846
87,76,4,0.44775
87,13,3,0.8969999999999999
87,78,4,0.24750000000000003
87,11,1,0.693
87,40,3,0.6629999999999999
87,26,3,0.5640000000000001
87,58,1,0.999
87,21,3,0.49499999999999994
87,56,3,0.597
87,57,1,0.9
87,82,7,0.12728571428571428
87,43,3,0.63
87,15,4,0.39825
87,4,2,0.7965
87,54,6,0.498
87,87,1,0.693
87,59,7,0.1285714285714286
87,79,2,0.45
87,23,5,0
87,19,3,0
87,0,4,0.594
87,32,3,0.564
87,34,5,0.6984
87,45,4,0.72225
87,22,4,0.8235
87,75,3,0.6
87,86,1,0.9
87,49,7,0.32657142857142857
87,12,2,0.747
87,55,2,0.297
87,16,4,0.3735
87,39,6,0.3645
87,6,4,0.44775
87,51,1,0.396
87,20,6,0
87,3,3,0.23099999999999998
87,67,1,0.9
87,73,4,0.198
87,35,5,0.19799999999999998
87,27,2,0.45
87,7,1,0.9
87,64,1,0.7919999999999999
87,5,2,0.09900000000000002
88,1,5,0.43739999999999996
88,44,1,0.999
88,9,4,0.6975
88,8,4,0
88,47,6,0.15
88,50,6,0.43050000000000005
88,97,1,0.9
88,17,3,0.999
88,60,3,0
88,29,5,0.5364
88,41,7,0.29700000000000004
88,2,4,0.5962500000000001
88,69,6,0.531
88,18,2,0.846
88,76,4,0.44775
88,13,3,0.996
88,78,4,0.32175
88,11,1,0.7919999999999999
88,40,4,0.225
88,26,3,0.6629999999999999
88,58,1,0.9
88,21,3,0.36600000000000005
88,56,3,0.6629999999999999
88,57,1,0.999
88,82,6,0.09900000000000002
88,43,3,0.32999999999999996
88,15,4,0.44775
88,4,2,0.8955
88,54,6,0.414
88,87,1,0.7919999999999999
88,59,7,0.1427142857142857
88,79,2,0.4995
88,23,6,0.09899999999999999
88,19,3,0
88,0,4,0.6705
88,32,3,0.564
88,34,5,0.7974
88,45,4,0.82125
88,22,4,0.873
88,75,3,0.333
88,86,1,0.999
88,49,8,0.421875
88,12,2,0.3465
88,55,2,0.3465
88,16,4,0.423
88,39,6,0.34800000000000003
88,6,4,0.49725
88,51,1,0.495
88,20,6,0
88,3,3,0.26399999999999996
88,73,5,0.198
88,35,5,0.18
88,27,2,0.4995
88,64,1,0.8909999999999999
88,5,2,0.2475
89,1,5,0.5166000000000001
89,44,1,0.9
89,9,3,0.831
89,8,4,0
89,47,6,0.1665
89,50,6,0.33149999999999996
89,97,1,0.999
89,17,3,0.9
89,60,3,0
89,29,5,0.5364
89,41,6,0.21450000000000002
89,2,3,0.3960000000000001
89,69,5,0.5976
89,18,2,0.945
89,76,5,0.5778
89,13,2,0.9
89,78,5,0.495
89,11,1,0.8909999999999999
89,40,4,0.2745
89,26,3,0.465
89,58,1,0.999
89,21,3,0.36600000000000005
89,56,3,0.3
89,57,1,0
89,82,6,0.1485
89,30,1,0.693
89,43,3,0.3
89,15,4,0.44775
89,4,2,0.8955
89,54,6,0.4635
89,87,1,0.8909999999999999
89,59,7,0
89,79,2,0.45
89,23,6,0.11549999999999999
89,19,3,0
89,0,8,0.6705000000000001
89,32,3,0.63
89,34,4,0.7987500000000001
89,45,4,0.8212499999999999
89,22,4,0.873
89,75,3,0.3
89,49,8,0.48375000000000007
89,12,2,0.39599999999999996
89,55,2,0.39599999999999996
89,16,4,0.423
89,39,6,0.3645
89,6,4,0.4725
89,51,1,0.594
89,20,6,0
89,3,3,0.297
89,73,4,0.27225
89,35,5,0
89,27,2,0.45
89,7,1,0.594
89,64,1,0.9899999999999999
89,5,2,0.34650000000000003
90,1,4,0.5715
90,44,2,0.999
90,9,3,0.798
90,8,4,0
90,47,7,0.11314285714285713
90,50,6,0.3495
90,97,1,0.9
90,17,3,0.999
90,60,3,0
90,29,5,0.576
90,41,6,0.2970000000000001
90,2,3,0.49499999999999994
90,69,5,0.5166000000000001
90,18,1,0.9899999999999999
90,76,5,0.3798
90,13,2,0.999
90,78,4,0.51975
90,11,1,0.9899999999999999
90,40,4,0.2745
90,26,3,0.36600000000000005
90,58,1,0.9
90,21,3,0.399
90,56,3,0.333
90,57,1,0.099
90,82,6,0.2145
90,30,1,0.7919999999999999
90,43,3,0.333
90,15,4,0.49724999999999997
90,4,2,0.9944999999999999
90,54,5,0.4968
90,38,1,0.7919999999999999
90,87,1,0.9899999999999999
90,59,8,0.124875
90,79,3,0.597
90,23,6,0.13199999999999998
90,19,3,0
90,0,9,0.705
90,32,3,0.63
90,34,4,0.89775
90,45,3,0.828
90,22,4,0.9225
90,75,3,0.333
90,49,8,0.58275
90,12,2,0.44549999999999995
90,55,2,0.44549999999999995
90,16,4,0.4725
90,39,6,0.33149999999999996
90,6,4,0.37350000000000005
90,51,1,0.693
90,20,6,0
90,3,3,0.32999999999999996
90,73,4,0.34650000000000003
90,35,5,0
90,27,2,0.4995
90,7,1,0.693
90,64,1,0.9
90,5,1,0.29700000000000004
91,1,5,0.6749999999999999
91,44,2,0.9
91,9,3,0.8969999999999999
91,8,4,0
91,47,7,0.12728571428571428
91,50,6,0.399
91,97,1,0.594
91,17,3,0.9
91,60,3,0
91,29,5,0.4986
91,41,6,0.24750000000000003
91,2,3,0.6269999999999999
91,69,6,0.5475
91,18,1,0.9
91,76,5,0.3798
91,13,2,0.9
91,78,4,0.594
91,11,1,0.9
91,40,4,0.324
91,26,4,0.522
91,58,1,0.999
91,21,4,0.49724999999999997
91,56,3,0.3
91,57,1,0.198
91,82,5,0.17820000000000003
91,30,1,0.8909999999999999
91,43,3,0.3
91,15,4,0.45
91,4,2,0.9
91,54,5,0.5166000000000001
91,38,1,0.8909999999999999
91,87,1,0.9
91,59,8,0.1125
91,79,3,0.597
91,23,6,0.1485
91,19,3,0
91,0,5,0.7343999999999999
91,32,3,0.633
91,34,4,0.7717499999999999
91,45,3,0.798
91,22,3,0.93
91,75,3,0.3
91,49,8,0.6457499999999999
91,12,2,0.49499999999999994
91,55,2,0.49499999999999994
91,89,1,-0.09899999999999998
91,16,4,0.4725
91,39,6,0.3
91,6,4,0.49725
91,51,1,0.7919999999999999
91,20,7,0.1427142857142857
91,3,3,0.3
91,73,4,0.22275000000000003
91,35,5,0
91,27,2,0.45
91,7,1,0.7919999999999999
91,64,1,0.999
91,5,1,0.396
92,1,5,0.7541999999999999
92,44,2,0.999
92,9,3,0.6
92,8,4,0
92,47,7,0.1414285714285714
92,50,5,0.43920000000000003
92,97,1,0.693
92,17,3,0.999
92,60,3,0
92,29,5,0.558
92,41,6,0.21450000000000002
92,2,3,0.726
92,69,6,0.564
92,18,1,0.999
92,76,5,0.3798
92,13,2,0.999
92,78,4,0.693
92,11,1,0.999
92,40,4,0.324
92,26,4,0.5962500000000001
92,58,1,0.9
92,21,3,0.5640000000000001
92,56,3,0.333
92,57,1,0.29700000000000004
92,82,5,0.2178
92,30,1,0.9899999999999999
92,43,4,0.49724999999999997
92,15,4,0.4995
92,4,2,0.999
92,54,4,0.5715
92,38,1,0.9899999999999999
92,87,1,0.999
92,59,8,0.124875
92,79,3,0.6629999999999999
92,23,6,0.16499999999999998
92,19,3,0
92,0,4,0.5197499999999999
92,32,4,0.67275
92,34,5,0.8963999999999999
92,45,3,0.8969999999999999
92,22,3,0.963
92,75,3,0.333
92,49,8,0.644625
92,12,2,0.45
92,55,2,0
92,89,1,0
92,16,4,0.225
92,39,7,0.26999999999999996
92,6,4,0.522
92,51,1,0.8909999999999999
92,20,7,0.1285714285714286
92,3,3,0.333
92,73,4,0.198
92,35,5,0
92,27,2,0.4995
92,7,1,0.8909999999999999
92,64,1,0.9
92,5,1,0.495
93,1,4,0.747
93,44,2,0.9
93,9,3,0.699
93,8,4,0
93,47,7,0.1285714285714286
93,50,5,0.4788
93,97,1,0.7919999999999999
93,17,3,0.9
93,60,3,0
93,29,5,0.49860000000000004
93,41,6,0.1815
93,2,3,0.762
93,69,6,0.5804999999999999
93,18,1,0.9
93,76,5,0.3798
93,13,2,0.9
93,78,3,0.6960000000000001
93,11,1,0.9
93,40,4,0.12375
93,26,3,0.666
93,58,1,0.999
93,21,3,0.6629999999999999
93,56,4,0.3735
93,57,1,0.396
93,82,5,0.31679999999999997
93,30,1,0.9
93,43,4,0.45
93,15,4,0.45
93,4,2,0.9
93,54,4,0.6457499999999999
93,38,1,0.9
93,87,1,0.9
93,59,8,0.1125
93,79,3,0.3
93,23,6,0.15
93,19,3,0
93,0,7,0.693
93,32,4,0.6975
93,34,4,0.8482500000000001
93,45,2,0.9
93,22,3,0.9329999999999999
93,75,3,0.3
93,49,8,0.534375
93,12,2,0.4995
93,55,2,0
93,89,1,0
93,16,4,0.24975
93,39,7,0.26999999999999996
93,6,4,0.297
93,51,1,0.9899999999999999
93,20,7,0.1427142857142857
93,3,3,0.3
93,67,1,0.8909999999999999
93,73,4,0.17325000000000002
93,35,5,0
93,27,2,0.45
93,7,1,0.9899999999999999
93,64,1,0.999
93,5,1,0.594
94,1,4,0.846
94,44,2,0.999
94,9,3,0.666
94,8,4,0
94,47,7,0.1427142857142857
94,50,5,0.5382
94,97,1,0.8909999999999999
94,17,3,0.999
94,60,4,0
94,29,5,0.6768
94,41,6,0.24750000000000003
94,2,3,0.894
94,69,6,0.49950000000000006
94,18,1,0.999
94,76,5,0.3798
94,13,2,0.999
94,78,3,0.7949999999999999
94,11,1,0.999
94,40,4,0.1485
94,26,4,0.82125
94,58,1,0.9
94,21,3,0.6960000000000001
94,56,4,0.423
94,57,1,0.495
94,82,5,0.23760000000000003
94,30,1,0.999
94,43,4,0.4995
94,15,4,0.24975
94,4,2,0.999
94,54,3,0.6960000000000001
94,38,1,0.999
94,87,1,0.594
94,59,8,0.124875
94,79,3,0.333
94,23,7,0.26999999999999996
94,19,3,0
94,0,5,0.693
94,32,4,0.49724999999999997
94,34,3,0.999
94,45,2,0.999
94,22,4,0.873
94,75,3,0.333
94,49,8,0.583875
94,12,2,0.45
94,55,2,0
94,89,1,-0.09899999999999998
94,16,4,0.225
94,39,7,0.2712857142857143
94,6,4,0.37124999999999997
94,51,1,0.9
94,20,7,0.1285714285714286
94,3,3,0.333
94,67,1,0.9899999999999999
94,73,4,0.22275
94,35,5,0
94,27,2,0.4995
94,7,1,0.9
94,64,1,0.9
94,5,1,0.693
95,1,4,0.846
95,44,2,0.9
95,9,3,0.465
95,8,4,0
95,47,7,0.1285714285714286
95,50,4,0.62325
95,97,1,0.9899999999999999
95,17,2,0.9
95,60,4,0.02475
95,29,5,0.6786000000000001
95,41,6,0.14850000000000002
95,2,3,0.864
95,69,6,0.516
95,18,2,0.747
95,76,5,0.3798
95,13,1,0.9
95,78,3,0.828
95,11,1,0.9
95,40,4,0.17325
95,26,4,0.774
95,58,1,0.999
95,21,2,0.945
95,56,4,0.423
95,57,1,0.594
95,82,5,0.33659999999999995
95,30,1,0.9
95,43,4,0.45
95,15,4,0.225
95,4,1,0.9
95,54,3,0.729
95,38,2,0.945
95,87,1,0.693
95,59,8,0.1125
95,79,4,0.44775
95,23,7,0.26999999999999996
95,19,3,0
95,0,6,0.5805
95,32,4,0.45
95,34,3,0.9
95,45,2,0.9
95,22,4,0.84825
95,75,3,0
95,49,8,0.7323750000000001
95,12,2,0.4995
95,55,2,0
95,89,1,2.7755575615628914E-17
95,16,4,0.24975
95,39,7,0.2712857142857143
95,6,4,0.324
95,51,1,0
95,20,7,0.1427142857142857
95,3,3,0.3
95,67,1,0.9
95,73,5,0.23759999999999998
95,35,5,0
95,27,2,0.45
95,7,1,0.999
95,64,1,0.999
95,5,1,0.7919999999999999
96,1,3,0.93
96,44,2,0.999
96,9,2,0.549
96,8,4,0
96,47,7,0.1427142857142857
96,50,4,0.6727500000000001
96,97,1,0.9
96,17,2,0.999
96,60,4,0.0495
96,29,5,0.639
96,41,6,0.315
96,2,3,0.666
96,69,6,0.5820000000000001
96,18,2,0.846
96,76,6,0.333
96,13,1,0.999
96,78,2,0.8955
96,11,1,0.999
96,40,4,0.19799999999999998
96,26,4,0.873
96,58,1,0.9
96,21,2,0.945
96,56,4,0.4725
96,57,1,0.693
96,82,5,0.4356
96,30,2,0.7965
96,43,4,0.4995
96,15,4,0.24975
96,4,1,0.999
96,54,2,0.7965
96,38,2,0.9495
96,87,1,0.7919999999999999
96,59,8,0.124875
96,79,4,0.49724999999999997
96,23,7,0.2712857142857143
96,19,4,0.1485
96,0,8,0.68175
96,32,4,0.4995
96,34,3,0.999
96,45,2,0.999
96,22,3,0.8969999999999999
96,75,3,0
96,49,8,0.80775
96,12,2,0.45
96,55,2,0
96,89,1,0.09900000000000003
96,16,4,0.225
96,39,7,0.1285714285714286
96,6,4,0.423
96,51,2,0
96,20,7,0.1285714285714286
96,3,3,0.333
96,67,1,0.999
96,73,5,0.23759999999999998
96,35,5,0
96,27,2,0
96,64,1,0.9
96,5,1,0.8909999999999999
97,1,3,0.8969999999999999
97,44,2,0.9
97,9,2,0.5985
97,8,4,0.02475
97,47,7,0.32657142857142857
97,50,4,0.6975
97,97,1,0.999
97,17,2,0.9
97,60,4,0.099
97,29,5,0.5598
97,41,6,0.2325
97,2,3,0.633
97,69,5,0.3996
97,18,2,0.846
97,76,6,0.3165
97,13,1,0.9
97,78,2,0.846
97,11,1,0.9
97,40,4,0.24749999999999997
97,26,4,0.9
97,58,1,0.999
97,21,2,0.9495
97,56,4,0.49724999999999997
97,57,1,0.7919999999999999
97,82,6,0.34650000000000003
97,30,1,0.693
97,43,5,0.4590000000000001
97,15,4,0.24975
97,4,2,0.9
97,54,2,0.7965
97,38,2,0.9495
97,87,1,0.8909999999999999
97,59,8,0
97,79,4,0.45
97,23,7,0.2712857142857143
97,19,4,0.19799999999999998
97,0,5,0.5562
97,32,4,0.45
97,34,4,0.92475
97,45,2,0.9
97,22,3,0.864
97,75,3,0.13200000000000003
97,86,1,0.693
97,49,8,0.7334999999999999
97,12,2,0.648
97,55,2,0.0495
97,16,4,0.2745
97,39,7,0.15685714285714286
97,6,4,0.324
97,51,2,0.0495
97,20,7,0.15685714285714286
97,3,3,0.3
97,67,2,0.945
97,73,5,0.11880000000000002
97,35,5,0
97,27,1,0
97,64,1,0.999
97,5,1,0.9899999999999999
98,1,4,0.87075
98,44,2,0.9495
98,9,2,0.549
98,8,4,0.0495
98,47,8,0.298125
98,50,4,0.6232500000000001
98,97,1,0.9
98,17,2,0.999
98,60,4,0.14850000000000002
98,29,5,0.5796
98,41,6,0.2655
98,2,3,0.7320000000000001
98,69,5,0.3798
98,18,2,0.945
98,76,6,0.3825
98,13,1,0.999
98,78,1,0.999
98,11,1,0.999
98,40,4,0.297
98,26,4,0.97425
98,58,1,0.9
98,21,2,0.9495
98,56,3,0.3
98,57,1,0.8909999999999999
98,82,5,0.2772
98,30,1,0.7919999999999999
98,43,5,0.3384
98,15,3,0
98,4,2,0.999
98,54,2,0.8955
98,38,1,0.9
98,87,1,0.9899999999999999
98,59,8,0
98,79,4,0.4995
98,23,7,0.2854285714285714
98,19,4,0.2475
98,0,9,0.396
98,32,4,0.24975
98,34,5,0.9593999999999999
98,45,2,0.9495
98,22,3,0.963
98,75,3,0.13200000000000003
98,86,1,0.7919999999999999
98,49,8,0.65925
98,12,1,0.801
98,55,2,0.099
98,16,4,0.2745
98,39,7,0.15685714285714286
98,6,3,0.36600000000000005
98,51,2,0.099
98,20,6,0.15
98,3,3,0.333
98,67,2,0.9495
98,73,4,0.07425000000000004
98,35,5,0
98,27,2,0.3465
98,64,1,0.9
98,5,2,0.45
99,1,3,0.831
99,44,1,0.9
99,9,2,0.5985
99,8,3,0
99,47,7,0.14142857142857143
99,50,4,0.52425
99,97,1,0.594
99,17,2,0.9
99,60,5,0.17820000000000003
99,29,5,0.3798
99,41,6,0.18300000000000002
99,2,3,0.699
99,69,5,0.3798
99,18,2,0.945
99,76,6,0.3
99,13,1,0.9
99,78,1,0.9
99,11,1,0.9
99,40,3,0.3
99,26,4,0.92475
99,58,1,0.999
99,21,1,0.999
99,56,3,0.333
99,57,1,0.9899999999999999
99,82,5,0.33659999999999995
99,30,1,0.8909999999999999
99,43,4,0.3735
99,15,3,0
99,4,2,0.9
99,54,2,0.846
99,38,1,0.999
99,87,1,0.9
99,59,8,0.012375
99,79,4,0.47475
99,23,6,0.3495000000000001
99,19,4,0.297
99,0,16,0.4213125
99,32,4,0.24975
99,34,5,0.9
99,45,2,0.549
99,22,3,0.93
99,75,3,0.03300000000000002
99,86,1,0.8909999999999999
99,49,7,0.6120000000000001
99,12,1,0.29700000000000004
99,55,1,0
99,16,4,0.09900000000000002
99,39,7,0.1427142857142857
99,6,3,0.333
99,51,2,0.14850000000000002
99,20,6,0.1665
99,3,4,0.47024999999999995
99,67,2,0.9495
99,73,4,0.12375000000000001
99,35,5,0
99,27,2,0.39599999999999996
99,64,1,0.999
99,5,2,0.4995
100,1,3,0.93
100,44,1,0.999
100,9,3,0.432
100,8,3,0
100,47,7,0.1697142857142857
100,50,4,0.47475
100,97,1,0.693
100,17,2,0.9495
100,60,4,0.198
100,29,5,0.43920000000000003
100,41,6,0.24900000000000003
100,2,4,0.7245
100,69,6,0.399
100,18,2,0.9495
100,76,6,0.15
100,13,1,0.999
100,78,1,0.999
100,11,2,0.7965
100,40,3,0.333
100,26,4,0.9742500000000001
100,58,1,0.9
100,21,3,0.798
100,56,4,0.3735
100,57,1,0.9
100,82,5,0.23760000000000003
100,30,1,0.9899999999999999
100,43,4,0.423
100,15,3,0
100,4,1,0.999
100,54,2,0.4995
100,38,1,0.9
100,87,1,0.999
100,59,8,0.02475
100,79,5,0.6192
100,23,5,0.19980000000000003
100,19,3,0.32999999999999996
100,0,14,0.41014285714285714
100,32,5,0.35819999999999996
100,34,5,0.9593999999999999
100,45,2,0.5985
100,22,3,0.9660000000000001
100,75,3,9.25185853854297E-18
100,86,1,0.9899999999999999
100,49,7,0.513
100,12,2,0.4995
100,55,2,0.45
100,16,3,2.7755575615628914E-17
100,39,7,0
100,6,3,0.36600000000000005
100,51,1,0.396
100,20,6,0
100,3,3,0.531
100,67,1,0.9
100,73,4,0.17325000000000002
100,35,5,0
100,27,2,0.44549999999999995
100,5,2,0.099
ticks,road-section,number-of-cars,mean-speed
ticks,road-section,number-of-cars,mean-speed
ticks,road-section,number-of-cars,mean-speed
ticks,road-section,number-of-cars,mean-speed
ticks,road-section,number-of-cars,mean-speed
ticks,road-section,number-of-cars,mean-speed
